iteration,x,y,z,xspan,yspan,zspan,power,status
11,-0.0515154751497929,-0.6317490120210416,0.06095666148584646,0.5805565540399804,1.3855906134672284,1.8790198079408413,7.553820345901778e-14,success
12,0.2736586055324092,-0.5783807264352208,0.14478867689135844,0.34338978144662874,1.7676996364209365,1.864852733192756,3.3398233578504704e-12,success
13,0.3972899426059899,-0.5207493123151737,0.18312860273468295,0.34379547754127315,1.9237719937160036,1.835316108125173,3.2484958880165297e-12,success
14,0.2911556408405752,-0.5484350623775799,-0.5213255409835963,0.342545944977968,2.0,1.833491404596261,1.776938035256311e-13,success
15,0.4957826178697434,-0.5188270396231236,0.15758928502916597,0.3251944901944644,2.0,1.819862067257959,1.768168254661071e-12,success
16,0.24593074041629812,-0.5882153037286825,0.17597726082346213,0.3717871288710837,1.8744228655963322,1.8247199221591648,8.327320338963839e-13,success
17,0.31832503742689056,-0.5749723596291229,0.15693999444419796,0.32624727059763875,1.7467961471511504,1.8923877820800619,3.412299891121454e-12,success
18,0.31238226050170864,-0.5544682108413642,0.1274742487420725,0.33350742188613525,1.7613886553291769,1.8713299635055887,3.29172803582812e-12,success
19,0.3202159663450462,-0.6506981930057143,0.2862410123112343,0.3340624228466794,1.9299237142392744,1.8467126911541802,2.7415855430529007e-12,success
20,0.30568023827486573,-0.5706870012216507,0.1855708026506068,0.3336140187015813,1.788892492387287,1.8724589424843259,3.643652169793202e-12,success
21,0.30425349552327274,-0.6974137627496845,0.18498884228118664,0.3337154200027241,1.7588582102459653,1.095722965668716,2.1410279145160623e-13,success
22,0.3227811568630051,-0.25020306926982167,0.19501505995384277,0.33602277512730827,1.5923896290791169,1.88554563202565,5.650937497763322e-13,success
23,0.6419340027675811,0.22190404972862923,-0.43605427023668547,0.4381486073721355,1.192909841889876,1.596751798679711,2.4696405489997067e-13,success
24,0.3278881054425038,-0.5618736748594576,0.21940209147893097,0.3364553385041663,1.5966688976962227,1.8622176061983573,6.253711727930143e-13,success
25,0.6652332175561383,-0.5692858620021168,0.2390607426785509,0.2,1.9695901421845152,2.0,9.518272107452959e-13,success
26,0.2075042814094027,-0.5640881677401202,0.1408238435448414,0.2,2.0,2.0,5.906976175045091e-13,success
27,0.42187991854473983,-0.5963510782602633,0.10201601907609154,0.2,1.1962440493520912,1.7276430261847797,3.7158218020982534e-14,success
28,0.36774249589781804,-0.6284094898056363,0.25261829204516534,0.3328360325968177,1.829906679547228,1.9494485556772174,2.3980485580153905e-12,success
29,-0.2604549448337387,-0.5990713367807712,0.056048776523868936,0.3237140260112999,1.7823203579289915,1.899338844565493,2.1490084398925325e-12,success
30,-0.7700155572952136,-0.5537310403540731,0.3721578192702861,0.2,1.739975132520432,1.8032657421122413,2.6395975018062913e-13,success
31,0.6242914973425774,0.4588456917661401,-0.1262566186989335,0.3042006443963096,0.2,1.4207194455990537,1.3669069105989933e-14,success
32,0.4993002211981603,-0.5673889820796888,0.21095846540463994,0.3272512655393704,1.8084445673009424,1.8301062381818747,2.79635153186031e-12,success
33,0.836884800692948,-0.62234566340768,0.09000796598328854,0.31442817785833294,1.8342983058534177,2.0,2.168197001791071e-12,success
34,0.37683781742871636,-0.5096500943635048,0.1703252813356052,0.3162357454905713,1.7996150904046786,1.866835651152673,2.7937056959123046e-12,success
35,0.35767350842279594,-0.5327997863635541,-0.017152108337669204,0.33129013937837754,1.3498875532995258,2.0,1.3314560278769768e-12,success
36,0.6235554066858624,-0.4646650632948681,0.1504370440237829,0.3274499218171668,1.9322191089388014,1.9674441837707641,2.281491278828593e-12,success
37,-1.0,-0.6327950963377856,-0.19200508557439577,0.4598916103959433,0.24604090362724396,1.6535965717306995,1.7228890409974068e-14,success
38,1.0,0.0908581329556822,-0.22576505848260547,0.5597297489372215,0.2,1.1485643762747095,8.217138789216798e-15,success
39,0.4456792831465054,-0.6201992117542275,0.22283725934415768,0.3351744744919172,1.7676582616796381,1.925261766135583,2.4425139628558025e-12,success
40,-0.13540589712890505,-0.5548396749096393,0.23493427272129064,0.3263940092647222,1.8406604411164529,1.9448022269843064,3.967300521330429e-12,success
41,-0.6967199033194446,-0.7066286848234776,0.0967223865578103,0.32491845918269735,1.3397428257072317,1.8612283349590586,8.58144410899118e-13,success
42,0.49061980167651825,-0.6684710525626963,0.08236917539157801,0.3313138184282944,1.2803579136603895,1.7244951866992484,9.780900535840195e-13,success
43,-0.017879923430871122,-0.5465065842027858,0.19389653046422367,0.3307511091936056,1.8600578112288344,1.9114987318821457,3.80520005025016e-12,success
44,-0.03354140147579713,-0.5600413440606689,0.20666332528193607,0.32820982745980093,1.7873240769002634,1.949011089301617,3.518340335614848e-12,success
45,-0.14149999445399525,-0.6944047588538358,0.2207642156607022,0.32517113751751836,1.8622642291575495,1.8083946010192495,3.1670938776847946e-12,success
46,-0.13564663357043077,-0.5088200750118813,0.26216953365835877,0.32964128208793686,1.9189070350797068,1.84502796793901,4.453430718306435e-12,success
47,-0.15994106430387678,-0.49530671179706115,0.2696053632099847,0.3282750452222764,1.9645447783952041,1.9730421192100942,3.206612667532468e-12,success
48,-0.050566138793311066,-0.5124686110691143,0.49840031220229825,0.4112518442534562,1.8279251349426773,1.8746776773355514,2.2208910096926782e-14,success
49,-0.2637220538251011,-0.4449493397530512,0.08385456752466218,0.3474722243102455,1.2990685210433324,1.749813326938434,1.2323280463019028e-12,success
50,-0.4746462941415511,-0.5064982986752036,0.26249369752801055,0.3415092170940105,1.9082738323916837,1.8843199070451604,1.3996004361853992e-12,success
51,-0.024906825897607284,-0.5319389215131819,0.26638020183143096,0.3219277951079589,1.894631482766883,1.7873435154429658,3.503176095889404e-12,success
52,-0.1468563066206586,-0.4321357261359813,0.35479132175479905,0.3250484495775523,1.8913655851822913,1.8746648905822403,3.910773612785182e-12,success
53,-0.14446745949587203,-0.44743486811006633,0.26694799887906034,0.32196088282220503,1.877792638902636,1.8719666251556037,4.734298700335661e-12,success
54,-0.12754193507020994,-0.3334619061959606,0.2714377640150448,0.328728697373817,1.8721421844463273,1.8719523983509543,4.881700411199294e-12,success
55,-0.13694181540865027,-0.21082218869055797,0.27234413186379824,0.32271807928248275,1.9066717786733016,1.8670192016298972,4.496590772429677e-12,success
56,-0.17133034598013935,-0.3357532662725188,0.27479798741105965,0.3285205277080543,1.8318897055867882,1.8629650901331138,3.2115332929563253e-12,success
57,0.4953207682942943,-0.49615980582272323,0.31435904025450406,0.33056547256095004,1.9161435381586165,1.6234114233211627,1.1815638804483583e-12,success
58,0.18742854326436834,-0.700688213503834,0.22466313395905205,0.3198877890252135,1.746203239224883,1.782220140929429,1.171683740745766e-12,success
59,0.40125738909339514,-0.7704112640119484,0.2750402340494505,0.3567219645990849,1.8384459232638446,1.7931138581664499,3.0389649576155557e-12,success
60,-0.09245248547314365,-0.3862581174289315,0.2143792518471204,0.31009500309878874,1.894109852099314,1.8783178661047275,4.1093427276646536e-12,success
Final Best Objective (Power): 6.191 (standardized) = 4.849674e-12 (original)
Final Best Rect (um): x=-0.128, y=-0.333, z=0.271, xspan=0.329, yspan=1.872, zspan=1.872

iteration,xspan,yspan,zspan,theta,power,status
1,1.95,1.95,1.95,45.0,4.848949750858428e-14,success
2,2.4445839047431948,0.9035205483436584,1.3842865467071532,62.50328063964844,2.4476337816454414e-14,success
3,0.5,1.5149563125509031,2.89309608265293,36.6732628766352,2.406968559112449e-13,success
4,0.5,1.5297790275721532,2.2952605095569205,0.0,7.975597862783064e-14,success
5,0.5,1.5310548927018648,2.510959023154414,59.65291672250376,2.7899738229474246e-16,success
iteration,xspan,yspan,zspan,theta,power,status
1,1.95,1.95,1.95,45.0,4.848949750858428e-14,success
2,3.200214576721191,2.891149806976318,3.022014057636261,68.13374161720276,8.260093879318994e-14,success
3,0.5,1.522599087352033,2.8876560556331077,37.14919947116036,2.774662979940805e-13,success
4,0.5,1.5187010410839017,2.562119310991272,66.86286697840187,1.7506421897575851e-16,success
